SalePrice,LnSalePrice,Age,GrLivArea,BaseLivArea,Location,Amenities,RoadRail,BedroomAbvGr,Bathrooms,OverallCond,OverallQual,LotFrontage,LotArea,TwoStory_dum,FlatContour_dum,FlatRoof_dum,GarageArea,Garage_dum,CentralAirNum,LowQualFinSF,Fireplaces,KitchenQual_Ex,Zoning_2,Zoning_3,Zoning_4,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
233170.0,12.359523080243038,0.0,1502.0,0.0,4,0,0,3.0,2.0,5.0,7.0,79.0,9541.0,0,1,0,644.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
386250.0,12.864240107194092,6.0,2392.0,56.0,4,0,0,3.0,2.0,5.0,10.0,103.0,13472.0,0,1,0,968.0,1,1,0.0,1.0,1,0,1,0,0,0,1,0
290000.0,12.577636201962656,6.0,2400.0,0.0,4,0,0,4.0,3.5,5.0,8.0,96.0,13262.0,1,1,0,730.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
255900.0,12.45254202214788,3.0,1606.0,0.0,4,0,0,3.0,2.0,5.0,8.0,70.0,9658.0,0,1,0,871.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
213000.0,12.269047444691562,4.0,1358.0,836.0,4,0,0,2.0,2.0,5.0,6.0,47.0,6904.0,0,1,0,484.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
196000.0,12.185869938212655,4.0,1306.0,900.0,4,0,0,1.0,2.0,5.0,6.0,34.0,5381.0,0,1,0,624.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
184500.0,12.125404742462718,4.0,1306.0,881.0,4,0,0,1.0,2.0,5.0,6.0,34.0,5122.0,0,1,0,624.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
212500.0,12.266697267346608,2.0,1358.0,876.0,4,0,0,2.0,2.0,5.0,7.0,80.0,10307.0,0,1,0,484.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
230000.0,12.345834587905333,2.0,1314.0,904.0,4,0,0,2.0,2.0,5.0,7.0,34.0,5001.0,0,1,0,626.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
382500.0,12.854483932248728,6.0,2200.0,1557.0,4,0,0,3.0,2.5,5.0,8.0,117.0,15262.0,0,1,0,685.0,1,1,0.0,1.0,1,0,1,0,0,0,1,0
320000.0,12.676076274775909,1.0,1884.0,800.0,4,0,0,2.0,2.0,5.0,9.0,44.0,7390.0,0,1,0,649.0,1,1,0.0,1.0,1,0,1,0,0,0,1,0
248500.0,12.423198124518821,1.0,1456.0,0.0,4,0,0,2.0,2.0,5.0,9.0,48.0,6472.0,0,1,0,539.0,1,1,0.0,1.0,1,0,1,0,0,0,1,0
286500.0,12.56549381513693,7.0,1712.0,1196.0,4,0,0,3.0,2.0,5.0,8.0,129.0,16770.0,0,1,0,701.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
254000.0,12.445089546000673,3.0,1324.0,863.0,4,0,0,2.0,2.0,5.0,8.0,48.0,6240.0,0,1,0,550.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
173000.0,12.061046873479915,6.0,1405.0,0.0,4,0,0,2.0,2.0,5.0,7.0,48.0,3480.0,0,1,0,478.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
173000.0,12.061046873479915,6.0,1626.0,567.0,4,0,0,2.0,2.0,5.0,7.0,36.0,2268.0,1,1,0,474.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
184000.0,12.122691036591123,4.0,1456.0,0.0,2,0,1,3.0,2.5,5.0,7.0,63.0,10928.0,1,1,0,390.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
167800.0,12.030528073015242,4.0,1490.0,0.0,2,0,0,3.0,2.5,5.0,6.0,57.0,8918.0,1,1,0,392.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
174000.0,12.066810578196666,4.0,1484.0,0.0,2,0,0,3.0,2.5,5.0,6.0,149.0,12589.0,1,1,0,390.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
174000.0,12.066810578196666,4.0,1560.0,0.0,2,0,0,3.0,2.5,5.0,6.0,122.0,11911.0,1,1,0,400.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
174000.0,12.066810578196666,2.0,1555.0,0.0,3,0,0,2.0,2.0,5.0,7.0,53.0,3684.0,0,1,0,660.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
175900.0,12.077670930725649,2.0,1569.0,988.0,3,0,0,1.0,2.0,5.0,7.0,51.0,3635.0,0,1,0,660.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
192500.0,12.167851432709975,4.0,1555.0,16.0,3,0,0,2.0,2.0,5.0,7.0,43.0,3182.0,0,1,0,430.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
181000.0,12.106252310247962,4.0,1504.0,16.0,3,0,0,1.0,2.0,5.0,7.0,43.0,3182.0,0,1,0,457.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
180000.0,12.100712129872347,4.0,1220.0,16.0,3,0,0,2.0,2.0,5.0,7.0,43.0,3182.0,0,1,0,397.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
160200.0,11.984178313616395,4.0,1145.0,16.0,3,0,0,2.0,2.0,5.0,7.0,43.0,3182.0,0,1,0,397.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
188500.0,12.146853285870202,5.0,1432.0,425.0,2,0,0,3.0,2.5,5.0,7.0,71.0,7795.0,1,1,0,432.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
200000.0,12.206072645530174,7.0,2267.0,0.0,2,0,0,4.0,2.5,5.0,6.0,74.7688,8068.0,1,1,0,390.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
170000.0,12.043553716032399,5.0,1374.0,0.0,2,0,0,3.0,2.5,5.0,7.0,59.0,9434.0,1,1,0,400.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
189500.0,12.152144303504619,5.0,1630.0,0.0,2,0,0,3.0,2.5,5.0,7.0,62.0,7984.0,1,1,0,436.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
184100.0,12.123234367221169,7.0,1419.0,353.0,2,0,0,3.0,2.5,5.0,8.0,66.8214,7750.0,1,1,0,527.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
195500.0,12.183315658407558,5.0,1594.0,0.0,2,0,0,3.0,2.5,5.0,7.0,61.0,10125.0,1,1,0,434.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
192000.0,12.165250651009918,6.0,1489.0,652.0,2,0,0,3.0,2.5,5.0,7.0,74.7688,8965.0,1,1,0,400.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
178000.0,12.089538829274222,6.0,1342.0,494.0,2,0,0,3.0,2.5,5.0,7.0,74.7688,8174.0,1,1,0,393.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
207500.0,12.24288661865289,2.0,1314.0,904.0,4,0,0,2.0,2.0,5.0,7.0,34.0,5063.0,0,1,0,626.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
236000.0,12.371587084007746,9.0,2256.0,300.0,2,0,0,4.0,2.5,5.0,7.0,74.7688,8795.0,1,1,0,554.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
257500.0,12.458774999085929,7.0,2004.0,651.0,2,0,0,4.0,2.5,5.0,8.0,74.7688,12891.0,1,1,0,644.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
244000.0,12.404923504275338,9.0,2054.0,695.0,2,0,0,3.0,2.5,5.0,6.0,74.7688,12224.0,1,1,0,390.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
167000.0,12.025749091398891,5.0,1374.0,354.0,2,0,1,3.0,2.5,5.0,7.0,61.0,9734.0,1,1,0,400.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
179000.0,12.095141084822892,9.0,1800.0,0.0,2,0,1,3.0,2.5,5.0,6.0,60.0,8123.0,1,1,0,463.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
190000.0,12.154779351142624,9.0,1514.0,683.0,2,0,0,3.0,2.5,5.0,6.0,42.0,8433.0,1,1,0,394.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
156000.0,11.957611286231675,10.0,1430.0,0.0,2,0,0,3.0,2.5,5.0,7.0,62.0,7750.0,1,1,0,400.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
245000.0,12.409013489526863,10.0,2312.0,913.0,2,0,1,4.0,2.5,5.0,7.0,67.4375,15896.0,1,1,0,658.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
181000.0,12.106252310247962,10.0,1675.0,0.0,2,0,1,3.0,2.5,5.0,6.0,117.6364,24682.0,1,1,0,502.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
214000.0,12.273731294003989,10.0,2060.0,772.0,2,0,1,3.0,2.5,5.0,7.0,74.7688,8755.0,1,1,0,390.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
168000.0,12.031719258385396,10.0,1430.0,0.0,2,0,0,3.0,2.5,6.0,7.0,64.0,7848.0,1,1,0,410.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
337000.0,12.727838209334498,10.0,2365.0,1163.0,4,0,0,3.0,2.5,5.0,8.0,82.0,9430.0,1,1,0,856.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
403000.0,12.90669184092882,14.0,2794.0,689.0,4,0,0,4.0,2.5,5.0,8.0,174.0,15138.0,1,1,0,810.0,1,1,0.0,1.0,1,0,1,0,0,0,1,0
327000.0,12.697715449879391,9.0,2687.0,1173.0,4,0,0,4.0,2.5,5.0,8.0,106.0,12720.0,1,1,0,810.0,1,1,0.0,2.0,0,0,1,0,0,0,1,0
340000.0,12.736700896592344,11.0,2450.0,781.0,4,0,0,3.0,2.5,5.0,8.0,74.7688,16545.0,1,1,0,1069.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
336000.0,12.724866438945341,11.0,2612.0,854.0,4,0,0,4.0,2.5,5.0,8.0,98.0,12203.0,1,1,0,676.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
265000.0,12.487485104968359,13.0,2344.0,0.0,4,0,0,3.0,2.5,5.0,7.0,79.0,10208.0,1,1,0,889.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
315000.0,12.66032791780777,15.0,2063.0,1762.0,4,0,0,3.0,2.0,5.0,8.0,74.7688,10750.0,0,1,0,815.0,1,1,0.0,2.0,0,0,1,0,0,0,1,0
260000.0,12.468436909997665,16.0,2646.0,987.0,4,0,0,4.0,2.5,5.0,7.0,90.0,9900.0,1,0,0,656.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
260000.0,12.468436909997665,14.0,2061.0,816.0,4,0,0,3.0,2.5,5.0,7.0,79.0,9085.0,1,1,0,647.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
263550.0,12.481998382283352,16.0,2232.0,624.0,4,0,0,3.0,2.5,5.0,8.0,74.7688,11692.0,1,1,0,623.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
402000.0,12.904207367601158,15.0,2448.0,1541.0,4,0,0,4.0,2.5,7.0,8.0,52.0,46589.0,1,1,0,711.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
248000.0,12.421184025147118,15.0,1850.0,595.0,4,0,0,3.0,2.5,6.0,7.0,67.4375,29959.0,1,1,0,467.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
244600.0,12.407379502235209,1.0,1468.0,0.0,4,0,0,3.0,2.0,5.0,8.0,74.0,9612.0,0,1,0,898.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
275000.0,12.524526376648708,1.0,1696.0,0.0,4,1,0,3.0,2.0,5.0,8.0,86.0,11194.0,0,1,0,972.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
257500.0,12.458774999085929,1.0,1658.0,0.0,4,1,0,3.0,2.5,5.0,8.0,78.0,10206.0,0,1,0,726.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
287090.0,12.567551034433226,1.0,1578.0,0.0,4,0,0,3.0,2.0,5.0,8.0,78.0,9262.0,0,1,0,840.0,1,1,0.0,1.0,1,0,1,0,0,0,1,0
275500.0,12.526342907575106,2.0,1702.0,1294.0,4,0,0,3.0,2.0,5.0,8.0,85.0,10130.0,0,1,0,844.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
245000.0,12.409013489526863,3.0,1432.0,379.0,4,0,0,3.0,2.0,5.0,8.0,76.0,9139.0,0,1,0,492.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
253000.0,12.441144767709657,4.0,1971.0,341.0,4,0,0,3.0,2.5,5.0,7.0,75.0,9675.0,1,1,0,689.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
252678.0,12.439871229831715,0.0,1852.0,822.0,4,0,0,3.0,2.5,5.0,7.0,72.0,8640.0,1,1,0,644.0,1,1,0.0,1.0,0,0,0,1,0,0,1,0
210000.0,12.254862809699606,1.0,1590.0,0.0,4,0,0,3.0,2.5,5.0,8.0,75.0,9000.0,1,1,0,676.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
208300.0,12.246734627249063,0.0,1218.0,27.0,4,0,0,2.0,2.0,5.0,6.0,75.0,7862.0,0,1,0,676.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
225000.0,12.323855681186558,1.0,1436.0,0.0,4,0,0,3.0,2.0,5.0,7.0,90.0,7993.0,0,1,0,529.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
229456.0,12.343466568968994,0.0,1314.0,936.0,4,0,0,3.0,2.0,5.0,8.0,72.0,8640.0,0,1,0,552.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
229800.0,12.344964644396793,1.0,1402.0,0.0,4,0,0,3.0,2.0,5.0,7.0,72.0,8640.0,0,1,0,625.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
250000.0,12.429216196844383,2.0,1530.0,0.0,4,0,0,3.0,2.0,5.0,9.0,112.0,12606.0,0,1,0,984.0,1,1,0.0,1.0,0,0,0,1,0,0,1,0
370878.0,12.823628446539173,0.0,1766.0,1121.0,4,0,0,2.0,2.5,5.0,9.0,85.0,9187.0,0,1,0,478.0,1,1,0.0,1.0,1,0,0,1,0,0,1,0
238500.0,12.382124589310534,3.0,1448.0,24.0,4,0,0,2.0,2.0,5.0,8.0,75.0,7500.0,0,1,0,692.0,1,1,0.0,1.0,0,0,0,1,0,0,1,0
310000.0,12.644327576461329,1.0,2007.0,765.0,4,0,0,3.0,2.5,5.0,10.0,85.0,11003.0,1,1,0,812.0,1,1,0.0,1.0,1,0,0,1,0,0,1,0
270000.0,12.506177237980511,3.0,1795.0,682.0,4,0,0,3.0,2.5,5.0,8.0,84.0,10603.0,1,1,0,782.0,1,1,0.0,1.0,0,0,0,1,0,0,1,0
252000.0,12.437184366493561,4.0,1953.0,0.0,4,0,0,3.0,2.5,5.0,8.0,85.0,10574.0,1,1,0,1043.0,1,1,0.0,1.0,0,0,0,1,0,0,1,0
241000.0,12.392552212472792,3.0,1550.0,812.0,4,0,0,2.0,2.0,5.0,7.0,65.0,8125.0,1,1,0,438.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
264500.0,12.48559653028049,1.0,1836.0,0.0,4,0,0,3.0,2.0,5.0,8.0,65.0,8125.0,0,1,0,517.0,1,1,0.0,1.0,0,0,0,1,0,0,1,0
291000.0,12.581078546153629,3.0,1662.0,1430.0,4,0,0,3.0,2.0,5.0,7.0,85.0,10625.0,0,1,0,711.0,1,1,0.0,1.0,1,0,0,1,0,0,1,0
263000.0,12.479909311159902,6.0,2094.0,0.0,4,0,0,4.0,2.5,5.0,7.0,75.0,9375.0,1,1,0,615.0,1,1,0.0,1.0,0,0,0,1,0,0,1,0
185000.0,12.128111104060462,5.0,1221.0,410.0,4,0,0,2.0,2.0,5.0,7.0,62.0,7500.0,0,1,0,400.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
234500.0,12.365210866868471,6.0,1553.0,1131.0,4,0,0,3.0,2.0,5.0,7.0,68.0,8736.0,0,1,0,588.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
209000.0,12.250089530946948,6.0,1653.0,410.0,4,0,0,3.0,2.5,5.0,7.0,65.0,8127.0,1,1,0,628.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
159000.0,11.976659481202368,2.0,1218.0,0.0,1,0,0,3.0,1.5,6.0,7.0,80.0,9605.0,0,1,0,576.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
152000.0,11.931635799828413,3.0,1141.0,54.0,1,0,0,3.0,1.5,5.0,7.0,63.0,7500.0,0,1,0,484.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
143500.0,11.874090314181814,5.0,1158.0,0.0,1,0,0,3.0,1.5,5.0,6.0,63.0,7500.0,0,1,0,0.0,0,1,0.0,0.0,0,0,1,0,0,0,1,0
193000.0,12.170445467887022,5.0,1812.0,0.0,1,0,0,3.0,2.5,5.0,7.0,96.0,10628.0,1,1,0,478.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
203000.0,12.220961258023925,5.0,1512.0,1290.0,1,0,0,3.0,2.0,5.0,8.0,76.0,10141.0,0,1,0,845.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
184900.0,12.127570417375216,6.0,1200.0,833.0,1,0,0,2.0,2.0,5.0,7.0,67.0,10083.0,0,1,0,555.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
159000.0,11.976659481202368,5.0,1114.0,0.0,1,0,1,3.0,1.5,5.0,7.0,63.0,13072.0,0,1,0,576.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
142000.0,11.863582336583399,5.0,1114.0,0.0,1,0,1,3.0,1.5,5.0,5.0,63.0,13072.0,0,1,0,0.0,0,1,0.0,0.0,0,0,1,0,0,0,1,0
153000.0,11.938193200374572,6.0,1114.0,836.0,1,0,1,3.0,2.0,5.0,5.0,60.0,12450.0,0,1,0,576.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
224243.0,12.32048556427219,1.0,1450.0,0.0,1,0,0,2.0,2.0,5.0,7.0,61.0,7328.0,0,1,0,788.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
220000.0,12.301382825334498,13.0,2122.0,637.0,1,0,0,4.0,2.5,5.0,7.0,43.0,11492.0,1,1,0,559.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
189000.0,12.14950229404178,8.0,1434.0,20.0,1,0,0,3.0,2.0,5.0,7.0,65.0,8529.0,0,1,0,527.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
171500.0,12.052338545588132,17.0,1730.0,416.0,1,0,0,3.0,2.5,6.0,6.0,70.0,7703.0,1,1,0,528.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
120000.0,11.695247021764184,29.0,1217.0,0.0,1,0,0,3.0,1.5,6.0,6.0,75.0,10762.0,1,1,0,288.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
145000.0,11.884489021402711,19.0,1332.0,0.0,1,0,0,2.0,2.0,5.0,6.0,50.0,7175.0,0,1,0,542.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
184000.0,12.122691036591123,15.0,1540.0,632.0,1,0,1,3.0,2.5,5.0,7.0,70.0,9109.0,1,1,0,495.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
162000.0,11.99535161421452,23.0,1400.0,331.0,1,0,0,3.0,2.5,7.0,6.0,74.7688,10274.0,1,1,0,465.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
160000.0,11.982929094215963,28.0,1882.0,0.0,1,0,0,4.0,2.0,7.0,6.0,75.0,8250.0,1,1,0,612.0,1,1,0.0,2.0,0,0,1,0,0,0,1,0
82000.0,11.314474526246391,59.0,841.0,0.0,1,0,0,2.0,1.0,4.0,4.0,60.0,8400.0,0,1,0,294.0,1,1,0.0,0.0,0,1,0,0,0,0,1,0
76000.0,11.238488619268468,81.0,784.0,0.0,1,0,0,2.0,1.0,3.0,6.0,60.0,9000.0,0,1,0,360.0,1,0,0.0,0.0,0,1,0,0,0,0,1,0
110000.0,11.608235644774552,47.0,980.0,952.0,1,0,0,3.0,1.0,5.0,5.0,63.0,9750.0,0,1,0,400.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
135000.0,11.813030057420567,32.0,980.0,560.0,1,0,0,3.0,1.0,6.0,5.0,71.0,7064.0,0,1,0,484.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
141000.0,11.856515169360305,48.0,864.0,660.0,1,0,0,3.0,1.0,6.0,5.0,74.7688,8499.0,0,1,0,732.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
122000.0,11.711776323715394,48.0,864.0,864.0,1,0,0,2.0,1.0,5.0,5.0,74.7688,9079.0,0,1,0,440.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
129000.0,11.76756768334381,46.0,912.0,624.0,1,0,1,3.0,1.0,8.0,5.0,74.7688,7791.0,0,1,0,300.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
131400.0,11.786001385032646,48.0,1144.0,594.0,1,0,0,3.0,1.0,6.0,5.0,80.0,10000.0,0,1,0,264.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
62383.0,11.041048081342682,44.0,864.0,864.0,1,0,0,3.0,1.0,5.0,5.0,60.0,8281.0,0,1,0,360.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
123000.0,11.719939634354555,47.0,912.0,730.0,1,0,0,3.0,1.0,6.0,5.0,65.0,7150.0,0,1,0,252.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
275000.0,12.524526376648708,29.0,2014.0,1825.0,4,0,0,2.0,2.0,8.0,8.0,74.7688,15676.0,0,0,0,864.0,1,1,0.0,2.0,0,0,1,0,0,0,1,0
235000.0,12.367340793126296,18.0,1755.0,817.0,4,0,0,3.0,2.5,8.0,7.0,66.8214,11949.0,1,1,0,524.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
280750.0,12.54521987260069,5.0,3005.0,0.0,4,0,0,3.0,2.5,5.0,7.0,32.0,2880.0,1,1,0,704.0,1,1,0.0,1.0,0,0,0,1,0,0,1,0
164500.0,12.010665849187564,0.0,1224.0,0.0,4,0,0,2.0,2.5,5.0,6.0,40.0,3951.0,1,1,0,528.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
173733.0,12.065274916913605,0.0,1224.0,294.0,4,0,0,2.0,2.5,5.0,6.0,30.0,3000.0,1,1,0,528.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
222000.0,12.310432660854417,1.0,1726.0,0.0,4,0,0,2.0,2.5,5.0,6.0,74.7688,3830.0,0,1,0,561.0,1,1,0.0,1.0,0,0,0,1,0,0,1,0
195000.0,12.180754837545884,1.0,1256.0,962.0,4,0,0,1.0,1.5,5.0,6.0,74.7688,4217.0,0,1,0,641.0,1,1,0.0,1.0,0,0,0,1,0,0,1,0
172500.0,12.058152515453552,10.0,1471.0,381.0,4,0,0,3.0,2.5,5.0,6.0,34.0,3230.0,1,1,0,440.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
180000.0,12.100712129872347,9.0,1512.0,507.0,4,0,0,2.0,2.5,5.0,6.0,34.0,2998.0,1,1,0,440.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
156000.0,11.957611286231675,10.0,1452.0,549.0,4,0,0,3.0,2.5,5.0,7.0,35.0,3768.0,1,1,0,506.0,1,1,0.0,0.0,0,0,0,1,0,0,1,0
318750.0,12.672162375454773,32.0,1694.0,1388.0,4,0,0,2.0,2.0,9.0,8.0,74.7688,14694.0,0,1,0,642.0,1,1,0.0,1.0,1,0,1,0,0,0,1,0
211500.0,12.261980277468469,28.0,1226.0,960.0,4,0,0,1.0,1.0,5.0,8.0,61.0,3782.0,0,1,0,484.0,1,1,0.0,2.0,0,0,1,0,0,0,1,0
241600.0,12.395038745042797,28.0,1740.0,121.0,4,0,0,2.0,1.5,5.0,7.0,110.0,15417.0,0,1,0,540.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
150000.0,11.918390573078392,33.0,1620.0,1116.0,1,0,0,3.0,2.0,4.0,4.0,74.7688,9991.0,0,1,0,490.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
154000.0,11.944707881395766,41.0,1556.0,298.0,3,0,1,4.0,1.5,6.0,6.0,78.0,11700.0,1,1,0,441.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
185000.0,12.128111104060462,39.0,1442.0,0.0,3,1,0,2.0,2.0,6.0,6.0,74.7688,11717.0,0,1,0,615.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
185750.0,12.132156962580005,41.0,1489.0,0.0,3,1,0,3.0,2.0,7.0,6.0,74.7688,9156.0,0,1,0,462.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
200000.0,12.206072645530174,36.0,2090.0,891.0,3,1,0,3.0,2.5,6.0,7.0,74.7688,10382.0,1,1,0,484.0,1,1,0.0,2.0,0,0,1,0,0,0,1,0
206000.0,12.235631447771718,35.0,2067.0,602.0,3,1,0,3.0,2.5,6.0,7.0,74.7688,12732.0,1,1,0,784.0,1,1,0.0,2.0,0,0,1,0,0,0,1,0
162000.0,11.99535161421452,37.0,1395.0,593.0,3,0,0,3.0,1.5,6.0,6.0,74.7688,12936.0,1,1,0,497.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
256900.0,12.456442183097975,42.0,2640.0,0.0,3,1,0,5.0,2.5,7.0,6.0,80.0,10400.0,1,1,0,515.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
197900.0,12.195517131590657,42.0,1724.0,528.0,3,0,0,3.0,1.5,5.0,6.0,74.7688,17871.0,0,1,0,480.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
163000.0,12.0015054797889,40.0,1336.0,700.0,3,0,0,3.0,2.0,5.0,5.0,80.0,9600.0,0,1,0,502.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
230000.0,12.345834587905333,32.0,2288.0,432.0,3,0,0,4.0,2.0,7.0,7.0,74.7688,13774.0,1,1,0,520.0,1,1,0.0,2.0,0,0,1,0,0,0,1,0
167900.0,12.031123843065632,32.0,1334.0,686.0,3,0,0,2.0,2.0,5.0,6.0,80.0,9650.0,0,1,0,630.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
213250.0,12.270220465353926,11.0,1680.0,1271.0,3,0,1,3.0,2.0,5.0,7.0,78.0,10140.0,0,1,0,583.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
227000.0,12.332705296463539,8.0,1665.0,643.0,3,0,0,3.0,2.5,6.0,8.0,70.0,8400.0,1,1,0,528.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
130000.0,11.77528972943772,42.0,864.0,648.0,2,0,0,2.0,1.0,6.0,5.0,62.0,7130.0,0,1,0,312.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
143000.0,11.870599909242044,42.0,1568.0,0.0,2,0,0,3.0,1.5,5.0,5.0,80.0,9600.0,0,1,0,440.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
117500.0,11.67419361256635,44.0,925.0,804.0,2,0,0,2.0,1.0,6.0,5.0,70.0,9100.0,0,1,0,429.0,1,1,0.0,0.0,0,0,1,0,0,0,1,0
172500.0,12.058152515453552,38.0,1320.0,962.0,3,0,0,3.0,2.0,5.0,6.0,66.8214,16500.0,0,1,0,495.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
161500.0,11.992260421644849,42.0,1342.0,881.0,3,0,0,3.0,2.0,5.0,6.0,66.8214,9790.0,0,1,0,457.0,1,1,0.0,1.0,0,0,1,0,0,0,1,0
